114,1993,3163,2761,426
115,1270,3251,262,1220
116,2176,1241,1779,1264
117,645,1605,530,2305
118,2310,3856,3518,812
119,3248,384,1531,3694
120,968,3544,3319,593
121,4031,1807,1744,306
122,1188,2543,337,3866
123,3923,3259,3922,1690
124,572,2340,3204,1547
125,1036,2310,3921,3518
126,1598,2290,1281,3413
127,3507,3121,1207,1642
128,3264,3863,1815,2878
129,1645,1518,174,4040
130,894,2879,3944,15
131,3205,3851,3602,1855
132,1857,3060,250,1579
133,2318,1064,3503,2483
134,2651,1579,3060,250
135,105,2721,1814,225
136,2117,1670,348,1971
137,1527,1422,2615,960
138,829,1381,2711,2591
139,2717,4036,1266,3917
140,3796,823,2286,2355
141,3352,1228,3125,2741
142,1912,1008,185,1023
143,2564,53,3877,1773
144,520,2715,2611,3756
145,3583,3785,1378,3278
146,2019,848,1421,3811
147,3472,3107,1675,4019
148,3108,584,2253,1453
149,961,1419,1733,1726
150,2894,1053,281,164
151,356,2515,469,858
152,1125,3498,2372,1582
153,2461,3538,823,1026
154,3923,1455,3792,1570
155,878,1558,2954,3540
156,3171,3371,1934,2349
157,1504,940,186,2917
158,3978,215,3470,2278
159,3059,63,736,906
160,2278,2085,3615,2579
161,2117,1670,3277,635
162,255,1756,3657,2625
163,3551,965,0,3614
164,777,1441,1053,150
165,3519,46,1208,3109
166,1880,3466,1049,2804
167,1976,1972,534,3923
168,2821,1105,2603,585
169,2432,3183,1,3327
170,1895,1780,2486,1917
171,3778,42,784,1081
172,2711,1888,1722,328
173,3694,504,1613,1179
174,1645,1518,4040,2748
175,703,2785,1959,603
176,324,1288,2528,1265
177,1627,2473,2457,3896
178,1575,3729,582,3947
179,1788,3941,2017,1787
180,974,3985,1714,709
181,3232,561,1737,2839
182,2045,2216,3560,3525
183,2364,2067,3333,3479
184,2709,1510,599,1863
185,1008,1912,142,3927
186,897,2821,1168,1458
187,1762,2576,493,2663
188,3338,1521,2070,1160
189,3936,1422,452,1149
190,1929,3954,974,3041
191,1996,1491,1439,1783
192,3750,707,3503,336
193,3379,3281,2205,3858
194,3020,1937,2576,3926
195,2584,2721,3202,3654
196,346,3120,1225,2035
197,2280,2071,3861,3131
198,45,3946,2313,105
199,1705,2028,2623,3294
200,1629,69,2113,1975
201,2447,664,1410,1751
202,2518,776,3806,2306
203,2714,677,1734,707
204,3283,1558,3805,2630
205,3306,324,980,734
206,1647,2633,422,4014
207,2072,1262,1728,415
208,1563,2096,784,3676
209,3454,2790,1241,1628
210,1838,329,80,1644
211,3013,2966,1612,2134
212,2183,1669,102,70
213,667,2198,1692,1634
214,3616,3893,3225,1190
215,3411,2091,1901,158
216,2142,521,2387,3538
217,3719,3350,948,1385
218,685,1475,3616,3994
219,1525,1588,2601,1879
220,1811,3604,1288,846
221,1711,170,1895,4021
222,948,2647,3351,3854
223,3542,856,1633,785
224,2172,552,599,344
225,2305,3792,3617,2838
226,1433,1648,194,3926
227,767,2692,968,3544
228,1152,3904,3754,1604
229,3630,3281,3445,79
230,3403,2136,790,2234
231,3539,1609,2498,3080
232,2902,539,2118,3336
233,772,1349,2578,2916
234,2651,1579,134,250
235,1793,2865,2538,3813
236,588,1324,1482,1455
237,752,783,2359,3983
238,748,3457,3141,3821
239,2119,3568,3034,3513
240,2049,585,2535,828
241,1271,3611,1465,3599
242,2828,1467,3804,3114
243,1537,3039,1807,3450
244,2088,1750,1674,1185
245,3881,890,2815,3599
246,4005,762,1907,2898
247,2716,2447,1715,2312
248,2091,16,3535,1752
249,2097,78,2452,2360
250,1579,2651,3060,134
251,2755,3479,2413,3177
252,1896,2935,129,174
253,1271,3611,3329,936
254,3628,2521,2796,3842
255,2079,162,1920,1942
256,1364,3237,611,942
257,708,2043,3704,1995
258,3755,712,1285,1673
259,1028,455,1575,498
260,3082,1692,2734,667
261,2653,597,2865,2876
262,1270,115,3510,3743
263,3833,3925,1010,2943
264,2817,3400,3378,1159
265,3062,855,629,2824
266,1076,2996,2017,526
267,2128,2485,2740,2199
268,1457,2187,2452,1502
269,3039,3134,2504,3986
270,642,1414,64,398
271,3335,1218,1929,4018
272,25,3549,3389,1020
273,1330,3777,1490,2120
274,324,1455,1561,3188
275,3421,3072,38,2541
276,3986,2804,525,3570
277,2223,1859,2453,1581
278,694,2261,547,3850
279,2714,744,1937,919
280,3715,880,3413,3531
281,1053,3945,150,2894
282,998,1641,825,1060
283,2182,143,1503,2564
284,1832,566,16,619
285,3064,3911,1511,552
286,3764,849,2226,2525
287,817,2641,587,807
288,1841,2782,3201,2621
289,1636,3748,3084,549
290,437,365,635,3192
291,3224,2168,3284,1465
292,2552,3883,457,51
293,1781,1559,713,2680
294,39,1715,2716,914
295,3906,10,3191,3735
296,2691,3765,1756,232
297,3792,682,2114,56
298,729,1825,1513,1522
299,2408,825,3265,590
300,3286,2637,974,2526
301,2808,1788,3776,132
302,1049,2696,1990,2536
303,602,1055,2964,1787
304,1252,2300,1892,3100
305,3755,1285,3026,258
306,1339,1143,1250,2123
307,1320,2635,1270,3397
308,3634,1389,4025,3360
309,3832,2037,908,2604
310,2125,811,542,1115
311,1957,1456,7,1089
312,2210,2750,3369,1856
313,2402,3137,3293,812
314,2713,1137,997,557
315,3751,680,826,3935
316,3187,3227,2269,2164
317,2708,518,2025,709
318,3709,2471,1475,886
319,2313,950,2714,3510
320,915,1285,3755,1960
321,3840,3571,3526,2661
322,980,2859,3108,2253
323,1619,1200,3788,258
324,176,2418,1455,1324
325,3634,1389,1817,3389
326,3139,2798,2834,420
327,455,1575,3729,3819
328,496,845,210,172
329,2198,3130,1456,478
330,3511,3090,3058,1687
331,1146,3159,3520,887
332,3305,3500,927,2006
333,345,3734,1292,18
334,2066,1370,707,480
335,2191,631,1136,583
336,3750,416,1301,3773
337,968,2692,122,120
338,90,3917,1738,500
339,3029,3969,1738,3623
340,3347,82,1039,1798
341,510,1073,3595,3742
342,1546,479,2062,1115
343,2322,3959,324,1698
344,708,1204,3704,1140
345,1346,3881,1240,333
346,3453,1173,196,2390
347,2996,1107,684,534
348,2296,2876,136,809
349,2095,2915,2129,389
350,2010,1557,3006,1457
351,665,2775,1298,3950
352,2817,1159,2009,737
353,1565,1390,1101,2765
354,2996,2358,266,1076
355,2671,3313,1176,3942
356,151,1131,469,16
357,1748,3503,3200,3441
358,1608,2960,732,448
359,1690,1731,1741,1381
360,3235,3848,1500,2167
361,821,3365,419,2579
362,3958,1619,1720,3161
363,3599,3483,3545,1289
364,3914,2472,513,2134
365,635,290,2644,1023
366,3985,2082,3724,2244
367,3694,504,1613,173
368,250,1579,2897,2651
369,569,3865,2328,1213
370,438,2305,225,1980
371,388,927,2884,806
372,733,3709,782,3399
373,2029,2740,1982,1235
374,3987,3783,366,1275
375,3626,2740,3520,3500
376,1529,1263,560,1422
377,1873,717,3579,3639
378,1783,3965,3510,3251
379,3617,3792,1423,1200
380,1297,1018,2506,2738
381,2391,810,805,2306
382,2333,2314,1176,3503
383,3185,1221,2097,1098
384,1500,3248,119,3235
385,2495,3400,3378,3247
386,1700,623,453,997
387,4012,2581,3001,1671
388,2386,3501,371,3206
389,2915,2581,38,349
390,2357,1322,641,2408
391,1410,891,3113,2641
392,1645,174,784,4040
393,1398,488,1227,1768
394,223,990,878,3817
395,1436,1941,3835,1215
396,718,3197,739,2786
397,3403,2030,2674,3985
398,447,3770,2877,1983
399,1765,1163,3085,3770
400,115,193,259,1753
401,2082,3724,3589,1802
402,1639,2656,1541,2301
403,3411,635,2036,1919
404,3726,1075,1776,2509
405,2921,3662,3430,426
406,735,887,2332,3753
407,83,3749,1595,994
408,663,3968,1610,39
409,3728,2666,3023,102
410,1601,3867,2628,1524
411,769,1325,2893,3972
412,3766,3881,1324,2378
413,2837,3159,3475,331
414,3597,2063,2853,2633
415,424,1431,937,598
416,2371,336,3681,456
417,1939,1537,523,3450
418,2382,768,2436,1085
419,3892,2798,640,3603
420,1696,326,1045,2176
421,888,1773,2559,1452
422,3230,3750,2503,2675
423,2591,1572,332,2844
424,415,2685,853,2913
425,12,1950,1610,673
426,2708,3163,2761,114
427,2555,2886,2515,3349
428,2113,2532,2032,2687
429,831,1195,2097,2662
430,499,2209,992,1109
431,1226,3769,1622,93
432,1015,712,3675,1821
433,1160,2861,1116,1765
434,2470,1201,1357,3530
435,1743,1829,2860,3974
436,74,2832,1337,817
437,290,3192,1259,635
438,370,1525,1125,2805
439,1786,3992,2020,1748
440,1685,542,3153,2554
441,1599,1238,3805,2496
442,3748,2969,3368,2864
443,2686,1404,1367,3325
444,273,3985,601,472
445,1490,1276,2688,655
446,2824,2420,3094,4033
447,2375,2446,1135,1727
448,1608,723,3406,2212
449,1590,3210,2839,1715
450,3563,2877,87,30
451,931,3616,1262,685
452,189,1422,10,3618
453,1506,386,2330,2270
454,1273,2479,1939,417
455,1028,259,1575,3729
456,1459,416,2825,774
457,2692,931,2130,1687
458,2419,2464,4016,1154
459,1362,2768,2188,1558
460,3213,2163,2659,372
461,1254,1184,915,633
462,3437,2118,1566,235
463,1091,2520,3206,2895
464,1541,3473,3546,1314
465,3225,2160,2405,2192
466,3811,2019,848,146
467,1287,562,2915,2270
468,1052,929,2664,3484
469,356,1634,1226,3410
470,650,989,727,1741
471,2519,3413,3440,1123
472,3985,782,3536,277
473,1167,1652,287,2790
474,3795,3419,3991,3282
475,1611,2568,1267,2408
476,1180,2067,958,2280
477,756,1098,1990,710
478,329,1456,2198,1089
479,2748,3809,1518,342
480,2970,1690,3782,334
481,1862,3528,2236,587
482,665,2006,2587,2907
483,631,2893,3027,3846
484,1776,1647,4018,841
485,3718,3593,2495,564
486,929,2874,3451,3521
487,799,2632,1212,1161
488,706,652,393,3608
489,486,929,1929,2257
490,3109,1044,1024,2560
491,3657,2386,3501,2019
492,2632,824,173,487
493,2504,2108,187,3586
494,1972,2241,1735,3563
495,3742,698,390,1114
496,328,845,3207,1300
497,3425,3133,2948,2365
498,908,1575,864,2426
499,430,307,2841,3698
500,2361,744,90,1141
501,3068,817,1434,729
502,2412,2931,3361,995
503,2270,2674,1809,3710
504,3694,1613,367,173
505,1730,3789,2695,1510
506,1618,2396,2792,1656
507,387,2426,1177,2646
508,2018,1679,2147,850
509,1624,2672,1316,3218
510,1834,341,1175,3541
511,2141,2989,3290,2210
512,1622,2481,756,2087
513,3040,364,2472,804
514,3202,2697,2950,2985
515,3630,1989,1032,1822
516,3576,2314,1289,3193
517,2602,1075,2946,993
518,2856,3585,317,1041
519,3499,3278,3838,3787
520,3758,1899,3741,144
521,3364,2720,1452,3148
522,3935,3364,2125,3813
523,2952,592,2756,417
524,2666,1805,353,1305
525,2068,3836,276,1813
526,2770,218,2996,266
527,1609,2467,1570,1716
528,4037,3411,686,1101
529,2207,579,3830,1949
530,645,117,3246,3197
531,3659,3057,1126,2864
532,4010,3141,238,1243
533,1204,2505,994,2025
534,2303,1911,1582,1976
535,642,2316,962,1729
536,80,3079,1072,3966
537,1941,1301,940,3012
538,2661,3919,3600,1735
539,936,3957,1126,232
540,557,2190,1551,619
541,3413,3492,3808,179
542,2881,83,310,1406
543,865,553,3917,3207
544,3873,1053,164,1988
545,2824,2420,767,2101
546,3571,67,2033,1306
547,3349,1559,278,3110
548,1639,2657,1506,402
549,3084,2808,1583,3492
550,577,2523,2811,3042
551,3814,3860,3442,859
552,1204,224,1801,344
553,2003,2434,189,543
554,3175,3055,1864,2853
555,1390,1565,3424,3048
556,2705,3134,3652,2285
557,540,1237,3487,2225
558,52,2148,3864,3198
559,1023,142,2560,1912
560,376,1263,1529,952
561,2741,2176,3492,3315
562,467,1809,2236,2581
563,3851,131,1408,3205
564,3718,3095,2826,1469
565,2866,2839,2957,1249
566,1713,1752,3936,2823
567,1300,2676,2709,3337
568,1841,2677,3293,1326
569,1431,982,369,3865
570,3880,3823,1410,3512
571,931,218,2433,1475
572,124,3128,1278,2558
573,455,3729,3839,1348
574,61,3028,3112,1906
575,2967,1996,3507,2412
576,1690,3923,3259,3882
577,2901,2719,1541,1364
578,1998,93,2734,1918
579,3928,1928,1744,3132
580,3392,3523,719,2335
581,1530,2687,2871,2967
582,1575,3947,4003,100
583,3846,1702,914,2893
584,2109,3108,87,2620
585,828,2821,2775,668
586,2880,1851,2324,2558
587,2484,817,287,3370
588,2474,236,1804,3429
589,3430,2971,480,303
590,2408,339,1738,1897
591,2539,3210,2780,3571
592,2113,3477,3084,1931
593,3544,120,3319,2130
594,653,3207,425,1982
595,3240,3032,2907,3767
596,3798,1588,4020,885
597,3464,261,2409,69
598,3149,865,2426,1028
599,2709,1863,1935,184
600,2920,2102,1300,2244
601,1753,2307,582,2185
602,44,2358,303,3113
603,703,1959,2785,175
604,2645,1876,2947,2158
605,803,2501,3836,3910
606,3852,2376,2310,1099
607,1668,2671,3925,3906
608,2896,1145,3349,3165
609,2775,3092,800,1819
610,3522,786,1610,3987
611,3945,3521,3451,3956
612,1307,3823,961,2498
613,785,70,824,1559
614,3641,1262,832,1270
615,329,1644,1456,2198
616,3817,2846,3635,2339
617,2145,3087,2143,1443
618,3805,1282,2866,3300
619,3836,2281,2100,2332
620,3900,2263,1433,2576
621,1476,1484,721,3277
622,1749,2054,2581,276
623,386,2323,1809,2118
624,103,2263,2980,936
625,3522,2654,3736,1289
626,3027,108,914,3259
627,2945,1886,224,3779
628,940,2052,677,2863
629,265,3042,3419,2219
630,1876,3972,1948,3216
631,483,2191,1617,2893
632,947,1822,964,1334
633,461,2482,2356,2182
634,806,3441,2712,2485
635,365,290,2117,437
636,1253,2085,3665,1711
637,82,3970,1241,3792
638,3703,2722,1474,1935
639,1715,3413,3931,280
640,419,3239,187,704
641,2195,3769,3471,390
642,535,1696,270,962
643,3762,1487,2411,1214
644,2837,51,1634,111
645,117,530,1605,1622
646,2568,1267,980,2572
647,3978,3837,703,3991
648,1453,717,1004,2278
649,1221,2369,1819,7
650,470,1175,2614,1376
651,2402,2732,3644,2083
652,488,1241,1361,3526
653,1950,3003,2519,2665
654,1453,721,2036,2104
655,949,86,2061,260
656,3335,759,2701,468
657,2065,939,3676,2271
658,3712,3636,1577,1588
659,1504,3018,735,1303
660,3335,3792,3425,656
661,2938,3671,3211,1676
662,2521,770,1014,661
663,3968,3522,1610,3194
664,1366,3718,2463,815
665,2393,482,2587,3562
666,2889,3143,3449,2513
667,3870,2124,260,1692
668,2821,2339,2306,828
669,1871,55,1581,1121
670,2762,1044,2655,608
671,2646,2355,1669,831
672,3394,2994,2562,2707
673,2228,3454,425,1628
674,2817,3273,1843,3090
675,2619,1406,822,606
676,2449,2975,3897,2422
677,203,2829,3221,1374
678,293,1559,3920,2157
679,3924,351,2393,2154
680,3751,1704,1353,3078
681,3140,3466,2129,3225
682,2543,297,2118,954
683,3589,1554,3704,627
684,1058,513,1680,847
685,1475,218,931,1484
686,3411,1101,528,1379
687,2714,1001,1040,1308
688,3169,2170,713,2963
689,969,3614,3589,773
690,3486,479,3077,3021
691,2589,2234,3808,230
692,1191,3148,3364,2720
693,940,2917,3035,3975
694,4037,3850,2261,278
695,1429,1176,3229,3980
696,2924,2534,3660,704
697,1842,1831,2929,80
698,3051,2290,3239,2910
699,1974,3988,1525,1879
700,3878,414,2157,1915
701,2862,2531,1466,1910
702,2334,63,3954,681
703,603,1959,175,2850
704,2534,3592,3280,937
705,1377,800,3524,1903
706,488,2176,3608,3970
707,2871,1447,203,334
708,3310,344,2504,257
709,2053,180,2243,317
710,1150,2288,690,477
711,3907,3792,111,637
712,258,3755,1285,432
713,293,3968,3562,1796
714,2580,1210,1154,1416
715,88,3519,961,3109
716,3259,576,1731,3882
717,1873,377,1004,3579
718,396,2786,2021,4023
719,1566,3530,3280,39
720,2383,196,2381,2113
721,2550,1831,3377,2104
722,2511,3965,2221,1783
723,448,2786,3981,1858
724,3187,2886,1724,946
725,1350,2661,332,3625
726,2387,3538,823,3492
727,2723,2789,3789,470
728,2812,3475,3139,182
729,3073,71,2155,2807
730,2387,3420,3538,2461
731,3744,2185,1355,1473
732,1463,358,2296,3246
733,372,3709,786,2429
734,205,2704,1940,414
735,406,659,2285,3753
736,3059,880,1181,1044
737,2183,212,352,3253
738,3538,823,2461,2387
739,1300,2093,3632,396
740,743,3703,624,476
741,1667,1405,3022,49
742,1384,2153,1350,1196
743,2865,740,3863,1362
744,500,1310,2962,279
745,1851,2880,1023,1987
746,2582,754,3685,3459
747,2519,2790,3731,3987
748,238,3457,3212,3821
749,2650,1501,3033,3395
750,532,333,107,2840
751,1546,1854,3344,450
752,42,237,2523,2359
753,1320,2112,2511,722
754,746,3750,3230,3830
755,3254,1720,3123,1539
756,512,2694,2087,2417
757,3837,3189,1843,340
758,324,1324,176,3612
759,2845,3451,656,3521
760,1913,3430,245,3822
761,904,1911,1236,2881
762,246,1907,3839,1623
763,2115,1551,1424,2190
764,466,848,1484,3289
765,3812,650,2342,3150
766,808,1455,3247,1380
767,2130,2692,227,968
768,888,2559,2382,421
769,411,1051,3000,2893
770,3265,1014,3714,3211
771,1469,1444,1780,3718
772,56,233,947,681
773,2860,3998,1059,1412
774,3115,1953,1322,971
775,3428,2992,1292,2979
776,897,1913,2717,2316
777,1617,2893,1702,238
778,1069,2451,1986,1169
779,2516,3423,601,2735
780,1397,2403,3759,1103
781,3251,1220,1491,3749
782,472,25,3803,372
783,237,2359,964,752
784,392,1578,1563,171
785,1633,613,3579,1451
786,3562,2046,3194,610
787,2457,3802,191,1450
788,356,1131,151,469
789,1930,3653,1229,1140
790,230,3403,4014,3113
791,2803,3671,2938,3030
792,1167,2365,3030,2941
793,1787,2488,3341,576
794,18,3893,901,3616
795,2885,339,1358,1738
796,3158,3556,256,1652
797,811,3044,2178,1762
798,2885,2907,973,3201
799,1212,487,1161,2632
800,2683,1377,705,1903
801,1928,2178,2615,2658
802,1246,923,113,3369
803,938,3817,2204,1630
804,3040,2472,443,513
805,810,1836,2379,3272
806,634,1574,2946,3121
807,287,2866,3805,3113
808,1380,766,1455,3247
809,2968,1181,1511,1658
810,805,381,1755,1433
811,3212,2806,3691,2649
812,313,647,118,2402
813,107,1947,2878,3637
814,1696,2810,1045,326
815,1366,664,2463,3095
816,1310,3634,1389,1141
817,74,287,3113,587
818,1601,1191,692,1397
819,3369,2833,3489,1427
820,3525,2115,1424,823
3365,821,1826,3667,361
822,2310,3489,675,1847
823,3538,3796,3492,1618
824,830,1451,1633,3579
825,299,1846,282,3306
826,315,2079,2167,2586
827,1054,1436,2598,2789
828,585,2821,3552,668
829,2575,2176,3380,3120
830,824,1451,1633,785
831,972,429,671,2573
832,4035,814,1131,3696
833,331,1146,887,3520
834,3396,3881,3253,3939
835,3254,488,915,3002
836,427,3506,244,2515
837,3432,2717,2983,2923
838,1487,2411,2200,3762
839,3667,74,2665,821
840,2338,1584,1359,1988
841,2425,3335,84,484
842,1992,1830,4009,828
843,3329,241,1090,572
844,1595,295,3158,1898
845,496,1805,328,2573
846,2472,62,3222,3040
847,2781,1680,1058,2626
848,2019,3811,466,146
849,1368,1195,1010,1091
850,1479,2018,1542,2147
851,346,3035,3084,1225
852,58,3012,1035,2001
853,3343,424,2918,2749
854,2662,4028,2711,2916
855,3797,3820,265,1964
856,3542,1433,2379,3272
857,3755,712,1673,1595
858,1773,3343,2958,151
859,2584,2755,3418,2697
860,1444,564,2909,3718
861,16,698,2691,3791
862,3356,3428,1819,800
863,564,3718,1469,3095
864,1575,1313,498,100
865,3002,598,2709,543
866,40,2862,3091,1581
867,967,3353,3085,3487
868,378,2710,1398,1783
869,2486,1187,1404,1711
870,712,2515,432,16
871,2500,2716,1198,3210
872,876,404,3816,1664
873,2471,2923,3345,3693
874,2695,2320,2040,1640
875,1700,3381,467,2270
876,2684,872,79,3724
877,2392,1873,1438,3847
878,155,2160,394,3545
879,2013,1242,1578,1491
880,3715,280,1255,1269
881,3142,1104,3301,3995
882,2824,2131,497,2796
883,2970,3782,1074,716
884,1404,51,443,1926
885,337,3798,1588,2727
886,3318,2538,2429,1784
887,3520,1146,3159,1342
888,2559,768,421,1773
889,2725,3423,1500,2780
890,3509,2037,2618,3720
891,1460,1249,2186,3113
892,1548,3852,2376,742
893,1101,1625,3707,1632
894,2879,130,1119,3944
895,1456,2198,329,1644
896,1757,1953,238,3797
897,776,1390,186,2775
898,1034,3998,3974,1477
899,2864,1534,253,1595
900,3828,1202,993,3921
901,2113,2522,794,2575
902,2117,222,1971,3750
903,1717,1744,1499,579
904,761,1126,442,531
905,2114,2961,111,1253
906,1564,159,2360,2255
907,2732,2232,3467,1334
908,498,2426,2942,2764
909,2382,975,3334,2161
910,3556,324,1324,2407
911,2981,3554,3515,1961
912,1841,1541,3473,441
913,2490,2069,2566,2340
914,3027,626,583,3846
915,3216,320,461,3369
916,1314,4016,1997,1775
917,3286,2484,2284,416
918,2996,194,1076,3020
919,1734,2973,279,2423
920,3236,382,2853,1001
921,2852,1580,1755,13
922,1377,3524,1104,1021
923,802,113,2168,960
924,1928,1180,2428,3928
925,2525,1456,3902,329
926,2372,3719,990,3066
927,332,3599,2814,2471
928,2717,3647,2005,3917
929,486,2874,2701,468
930,3363,393,82,1737
931,451,3132,685,571
932,848,2019,3811,3413
933,4037,3411,528,2036
934,3294,672,1481,3385
935,1569,1168,3279,3754
936,3957,1126,1387,539
937,1164,3700,3101,415
938,3817,2991,803,2689
939,657,2065,2271,12
940,1642,628,157,1504
941,3372,2388,1116,2001
942,1460,3622,3608,1364
943,942,1460,1005,1955
944,2347,1165,180,3873
945,2062,1177,1279,3213
946,3187,3006,724,1724
947,772,632,3619,1876
948,222,3084,217,2647
949,86,655,1083,2156
950,3925,305,319,3794
951,2744,1294,1709,3755
952,2489,560,2835,2357
953,168,3974,773,1412
954,1779,2993,3061,3080
955,1509,1984,3695,3088
956,3590,1490,2238,1249
957,3942,3807,979,450
958,2331,476,1219,229
959,2478,3220,828,3868
960,3224,1529,2605,2580
961,149,3341,3584,1419
962,104,642,2873,535
963,3352,3121,1355,1106
964,783,3618,1888,1560
965,163,1054,1436,2774
966,3001,387,1891,1822
967,867,3085,3353,3725
968,120,2692,2130,593
969,689,3718,1455,1106
970,1120,3903,1187,3121
971,2531,2484,3972,2741
972,831,93,578,2011
973,3030,798,759,87
974,2196,180,1213,1954
975,909,3334,1483,2161
976,3657,848,3811,466
977,2226,1826,3096,1278
978,3974,55,3998,3491
979,1990,957,3856,1066
980,3118,3191,1194,322
981,855,2091,1853,3668
982,3480,2957,3722,3617
983,262,3122,3742,1232
984,1600,113,2561,3369
985,2152,2717,3768,1988
986,1388,3058,2057,835
987,55,2228,1871,2552
988,1277,4027,2538,1228
989,1690,2970,1731,1741
990,1647,394,3155,1858
991,2252,2456,1717,2385
992,430,3613,1275,2336
993,3828,1202,1385,900
994,533,4024,3077,2477
995,502,155,1885,3536
996,2176,3030,3902,3154
997,386,11,1135,2446
998,282,416,2880,690
999,1584,848,308,2172
1000,606,644,342,1429
1001,1308,2853,1277,1192
1002,2442,2151,383,2502
1003,1211,288,2397,1452
1004,717,3361,3076,648
1005,943,584,1567,3344
1006,2427,1377,1227,615
1007,3569,2083,1195,1368
1008,185,1912,142,3927
1009,1600,1838,2237,1492
1010,2739,3187,1724,1393
1011,31,87,2278,2253
1012,3279,3113,2085,2241
1013,1502,1769,2758,3489
1014,1377,3524,770,662
1015,1821,432,2692,3975
1016,2869,2215,3673,312
1017,226,2700,2249,3828
1018,380,993,3874,2875
1019,2148,1771,2592,1269
1020,3031,272,2684,299
1021,1869,922,800,1377
1022,2821,1390,3788,1537
1023,1666,142,3927,559
1024,2134,3824,490,856
1025,3668,3783,2842,2388
1026,3378,3871,823,730
1027,1835,2936,2180,1635
1028,259,455,1575,100
1029,1264,1729,3345,2389
1030,3005,1145,2292,2846
1031,3500,332,1169,3428
1032,781,2163,2511,99
1033,754,2075,1300,773
1034,898,1418,2911,2345
1035,852,1520,584,31
1036,125,3828,33,3518
1037,327,3729,3465,498
1038,1456,1644,2198,1819
1039,1961,3515,3554,1214
1040,687,1374,919,744
1041,3680,3468,2640,518
1042,2295,2359,237,729
1043,3718,1229,2463,2260
1044,2762,3165,490,670
1045,1696,420,814,326
1046,32,75,1536,1663
1047,1566,1970,2569,3507
1048,3797,3908,3386,3595
1049,3466,2264,2804,2108
1050,1436,3445,2695,1336
1051,769,411,3846,3015
1052,468,3142,2959,3484
1053,2894,150,281,164
1054,86,1436,1527,2773
1055,2268,303,1323,1735
1056,3,3750,3155,1198
1057,2148,3264,2336,2032
1058,3913,3493,684,847
1059,773,3998,2860,1412
1060,3361,2738,1688,282
1061,3805,3329,2866,807
1062,508,3432,2466,2005
1063,3974,3998,2421,3491
1064,3798,3269,4020,2868
1065,3558,3130,2552,3976
1066,1341,3175,1098,979
1067,2371,1160,2738,416
1068,2862,866,3998,3919
1069,3305,3571,778,3931
1070,880,1300,1123,3715
